State,MONTH,YEAR,MAX(cse6242.AK_1.DailyAverageDryBulbTemperature),MAX(cse6242.AK_1.DailyAverageWetBulbTemperature),MAX(cse6242.AK_1.DailyAverageRelativeHumidity),MAX(cse6242.AK_1.DailyAverageWindSpeed),MAX(cse6242.AK_1.DailyCollingDegreeDays),MAX(cse6242.AK_1.DailyDepartureFromNormalAverageTemperature),MAX(cse6242.AK_1.DailyHeatingDegreeDays),MAX(cse6242.AK_1.DailyPrecipitation),MAX(cse6242.AK_1.DailySnowfall),MAX(cse6242.AK_1.MonthlyMeanTemperature),MAX(cse6242.AK_1.NormalsCoolingDegreeDay),MAX(cse6242.AK_1.NormalsHeatingDegreeDay)
IN,8,2015,80,72.0,83.0,14.3,,,,,,,,
IN,9,2015,82,71.0,86.0,13.1,,,,,,,,
IN,10,2015,70,61.0,87.0,19.6,,,,,,,,
IN,11,2015,69,62.0,90.0,24.8,,,,,,,,
IN,12,2015,66,60.0,91.0,22.3,,,,,,,,
IN,1,2016,55,9.0,91.0,20.5,,,,,,,,
IN,2,2016,59,48.0,88.0,24.4,,,,,,,,
IN,3,2016,65,57.0,90.0,24,,,,,,,,
IN,4,2016,72,63.0,88.0,20.6,,,,,,,,
IN,5,2016,80,68.0,88.0,15.1,,,,,,,,
IN,6,2016,84,74.0,88.0,14.4,,,,,,,,
IN,7,2016,85,77.0,91.0,12.8,,,,,,,,
IN,8,2016,85,77.0,93.0,11.2,,,,,,,,
IN,9,2016,83,74.0,88.0,12.6,,,,,,,,
IN,10,2016,76,67.0,92.0,18.2,,,,,,,,
IN,11,2016,72,61.0,89.0,20.4,,,,,,,,
IN,12,2016,57,7.0,94.0,18.8,,,,,,,,
IN,1,2017,58,7.0,95.0,22.8,,,,,,,,
IN,2,2017,64,57.0,84.0,19,,,,,,,,
IN,3,2017,69,58.0,89.0,22.7,,,,,,,,
IN,4,2017,74,62.0,90.0,23,,,,,,,,
IN,5,2017,79,68.0,92.0,20,,,,,,,,
IN,6,2017,84,72.0,89.0,16.5,,,,,,,,
IN,7,2017,86,76.0,90.0,13.9,,,,,,,,
IN,8,2017,81,73.0,79.0,13.8,,,,,,,,
IN,9,2017,82,72.0,90.0,17.9,,,,,,,,
IN,10,2017,74,66.0,95.0,16.9,,,,,,,,
IN,11,2017,65,63.0,92.0,20.3,,,,,,,,
IN,12,2017,56,9.0,96.0,23.1,,,,,,,,
IN,1,2018,58,9.0,99.0,20.9,,,,,,,,
IN,2,2018,71,61.0,99.0,20.8,,,,,,,,
IN,3,2018,53,51.0,96.0,19.3,,,,,,,,
IN,4,2018,72,59.0,94.0,21,,,,,,,,
IN,5,2018,84,72.0,92.0,16.4,,,,,,,,
IN,6,2018,87,76.0,95.0,15.4,,,,,,,,
IN,7,2018,85,77.0,93.0,14.2,,,,,,,,
IN,8,2018,85,76.0,93.0,13.9,,,,,,,,
IN,9,2018,84,74.0,95.0,16,,,,,,,,
IN,10,2018,80,72.0,97.0,19.3,,,,,,,,
IN,11,2018,55,49.0,94.0,19.6,,,,,,,,
IN,12,2018,53,49.0,98.0,18.3,,,,,,,,
IN,1,2019,53,7.0,97.0,20.3,,,,,,,,
IN,2,2019,53,7.0,97.0,28.7,,,,,,,,
IN,3,2019,61,7.0,93.0,22.8,,,,,,,,
IN,4,2019,69,58.0,97.0,20.6,,,,,,,,
IN,5,2019,81,70.0,96.0,15.9,,,,,,,,
IN,6,2019,83,72.0,95.0,15,,,,,,,,
IN,7,2019,88,79.0,90.0,13.4,,,,,,,,
IN,8,2019,82,73.0,93.0,12.6,,,,,,,,
IN,9,2019,84,73.0,93.0,13.7,,,,,,,,
IN,10,2019,84,71.0,94.0,17.4,,,,,,,,
IN,11,2019,51,47.0,95.0,25.1,,,,,,,,
IN,12,2019,60,56.0,95.0,21.9,,,,,,,,
IN,1,2020,53,52.0,97.0,21.2,,,,,,,,
IN,2,2020,53,9.0,96.0,17,,,,,,,,
IN,3,2020,67,63.0,95.0,23,,,,,,,,
IN,4,2020,70,61.0,89.0,19.5,,,,,,,,
IN,5,2020,80,69.0,91.0,18.2,,,,,,,,
IN,6,2020,83,74.0,91.0,21.4,,,,,,,,
IN,7,2020,83,74.0,86.0,13.6,,,,,,,,
IN,8,2020,84,75.0,89.0,10.7,,,,,,,,
IN,9,2020,81,71.0,88.0,14.5,,,,,,,,
IN,10,2020,72,64.0,94.0,15,,,,,,,,
IN,11,2020,71,63.0,93.0,25,,,,,,,,
IN,12,2020,55,47.0,87.0,18.8,,,,,,,,
IN,1,2021,43,36.0,95.0,16.4,,,,,,,,
IN,2,2021,54,8.0,89.0,23.3,,,,,,,,
IN,3,2021,64,55.0,92.0,21.3,,,,,,,,
IN,4,2021,75,65.0,91.0,16.8,,,,,,,,
IN,5,2021,81,67.0,89.0,17.5,,,,,,,,
IN,6,2021,88,74.0,91.0,17.6,,,,,,,,
IN,7,2021,82,75.0,91.0,11.1,,,,,,,,
IN,8,2021,85,76.0,88.0,13.8,,,,,,,,
IN,9,2021,80,70.0,91.0,15.4,,,,,,,,
IN,10,2021,79,68.0,93.0,14.6,,,,,,,,
IN,11,2021,59,56.0,87.0,16.8,,,,,,,,
IN,12,2021,59,53.0,94.0,21.2,,,,,,,,
IN,1,2022,54,9.0,93.0,22.7,,,,,,,,
IN,2,2022,56,49.0,92.0,18.9,,,,,,,,
IN,3,2022,62,52.0,92.0,20,,,,,,,,
IN,4,2022,76,62.0,85.0,22.1,,,,,,,,
IN,5,2022,83,72.0,91.0,18.3,,,,,,,,
IN,6,2022,89,77.0,85.0,13.4,,,,,,,,
IN,7,2022,90,76.0,91.0,16.1,,,,,,,,
IN,8,2022,84,75.0,89.0,13.2,,,,,,,,
IN,9,2022,85,71.0,89.0,14.6,,,,,,,,
IN,10,2022,72,70.0,96.0,17.2,,,,,,,,
IN,11,2022,68,58.0,91.0,23.1,,,,,,,,
IN,12,2022,56,8.0,93.0,27.5,,,,,,,,
IN,1,2023,63,58.0,96.0,19.1,,,,,,,,
IN,2,2023,60,50.0,88.0,22.1,,,,,,,,
IN,3,2023,61,54.0,96.0,20.5,,,,,,,,
IN,4,2023,73,61.0,90.0,18.9,,,,,,,,
IN,5,2023,78,68.0,85.0,17.3,,,,,,,,
IN,6,2023,82,71.0,82.0,15.1,,,,,,,,
IN,7,2023,85,78.0,84.0,14.1,,,,,,,,
IN,8,2023,87,79.0,89.0,11.9,,,,,,,,
IN,9,2023,83,72.0,86.0,12.2,,,,,,,,
IN,10,2023,76,65.0,95.0,13,,,,,,,,
IN,11,2023,68,58.0,93.0,18.5,,,,,,,,
IN,12,2023,56,,,18.4,,,,,,,,
IN,1,2024,48,,,23.1,,,,,,,,
IN,2,2024,66,,,19,,,,,,,,
IN,3,2024,67,,,15.8,,,,,,,,
KS,1,2010,51,9.0,99.0,9.9,,,,,,,,
KS,2,2010,45,38.0,97.0,9.9,,,,,,,,
KS,3,2010,73,56.0,95.0,9.9,,,,,,,,
KS,4,2010,75,63.0,91.0,9.9,,,,,,,,
KS,5,2010,83,72.0,99.0,9.9,,,,,,,,
KS,6,2010,90,77.0,89.0,9.9,,,,,,,,
KS,7,2010,92,79.0,95.0,9.9,,,,,,,,
KS,8,2010,96,77.0,87.0,9.9,,,,,,,,
KS,9,2010,85,74.0,98.0,9.9,,,,,,,,
KS,10,2010,78,61.0,89.0,9.9,,,,,,,,
KS,12,2010,51,45.0,94.0,9.9,,,,,,,,
KS,11,2010,66,55.0,97.0,9.9,,,,,,,,
KS,1,2011,52,9.0,92.0,9.9,,,,,,,,
KS,2,2011,64,9.0,96.0,9.9,,,,,,,,
KS,3,2011,71,62.0,93.0,9.9,,,,,,,,
KS,4,2011,77,66.0,90.0,9.9,,,,,,,,
KS,5,2011,88,71.0,87.0,9.9,,,,,,,,
KS,6,2011,94,76.0,79.0,9.9,,,,,,,,
KS,7,2011,99,76.0,65.0,9.9,,,,,,,,
KS,8,2011,97,77.0,79.0,9.9,,,,,,,,
KS,9,2011,99,70.0,94.0,9.9,,,,,,,,
KS,10,2011,79,65.0,96.0,9.9,,,,,,,,
KS,11,2011,66,56.0,96.0,9.8,,,,,,,,
KS,12,2011,54,53.0,98.0,9.8,,,,,,,,
KS,1,2012,57,46.0,74.0,9.9,,,,,,,,
KS,2,2012,58,50.0,98.0,9.9,,,,,,,,
KS,3,2012,74,66.0,96.0,9.9,,,,,,,,
KS,4,2012,78,67.0,94.0,9.9,,,,,,,,
KS,5,2012,88,73.0,79.0,9.9,,,,,,,,
KS,6,2012,98,76.0,78.0,9.8,,,,,,,,
KS,7,2012,98,73.0,80.0,9.9,,,,,,,,
KS,8,2012,94,74.0,91.0,9.9,,,,,,,,
KS,9,2012,90,73.0,94.0,9.9,,,,,,,,
KS,10,2012,78,68.0,89.0,9.9,,,,,,,,
KS,11,2012,71,61.0,79.0,9.9,,,,,,,,
KS,12,2012,64,54.0,90.0,9.9,,,,,,,,
KS,1,2013,62,56.0,97.0,9.9,,,,,,,,
KS,2,2013,50,46.0,96.0,9.9,,,,,,,,
KS,3,2013,66,57.0,95.0,9.9,,,,,,,,
KS,4,2013,77,63.0,96.0,9.9,,,,,,,,
KS,5,2013,85,72.0,89.0,9.8,,,,,,,,
KS,6,2013,93,76.0,83.0,9.9,,,,,,,,
KS,7,2013,94,75.0,94.0,9.9,,,,,,,,
KS,8,2013,87,76.0,94.0,9.9,,,,,,,,
KS,9,2013,90,71.0,94.0,9.9,,,,,,,,
KS,10,2013,81,,,9.9,,,,,,,,
KS,11,2013,66,57.0,95.0,9.9,,,,,,,,
KS,12,2013,53,8.0,97.0,9.9,,,,,,,,
KS,1,2014,54,9.0,98.0,9.9,,,,,,,,
KS,2,2014,57,9.0,95.0,9.9,,,,,,,,
KS,3,2014,65,8.0,88.0,9.9,,,,,,,,
KS,4,2014,76,62.0,95.0,9.9,,,,,,,,
KS,5,2014,83,69.0,89.0,9.8,,,,,,,,
KS,6,2014,87,75.0,87.0,9.9,,,,,,,,
KS,7,2014,93,77.0,96.0,9.8,,,,,,,,
KS,8,2014,92,75.0,81.0,9.9,,,,,,,,
KS,9,2014,87,73.0,87.0,9.9,,,,,,,,
KS,10,2014,79,68.0,89.0,9.9,,,,,,,,
KS,11,2014,62,52.0,98.0,9.9,,,,,,,,
KS,12,2014,57,6.0,99.0,9.9,,,,,,,,
KS,1,2015,62,9.0,99.0,9.9,,,,,,,,
KS,2,2015,59,,,9.9,,,,,,,,
KS,3,2015,69,54.0,93.0,9.9,,,,,,,,
KS,4,2015,76,62.0,97.0,9.9,,,,,,,,
KS,5,2015,76,66.0,99.0,9.9,,,,,,,,
KS,6,2015,91,76.0,89.0,9.9,,,,,,,,
KS,7,2015,92,78.0,88.0,9.9,,,,,,,,
KS,8,2015,87,78.0,89.0,9.9,,,,,,,,
KS,9,2015,90,75.0,91.0,9.9,,,,,,,,
KS,10,2015,75,63.0,90.0,9.9,,,,,,,,
KS,11,2015,69,60.0,98.0,9.9,,,,,,,,
KS,12,2015,58,48.0,97.0,9.9,,,,,,,,
KS,1,2016,53,8.0,99.0,9.9,,,,,,,,
KS,2,2016,68,52.0,91.0,9.9,,,,,,,,
KS,3,2016,70,60.0,90.0,9.9,,,,,,,,
KS,4,2016,75,65.0,94.0,9.9,,,,,,,,
KS,5,2016,79,71.0,97.0,9.9,,,,,,,,
KS,6,2016,92,77.0,80.0,9.9,,,,,,,,
KS,7,2016,95,77.0,92.0,9.9,,,,,,,,
KS,8,2016,91,77.0,90.0,9.9,,,,,,,,
KS,9,2016,85,76.0,94.0,9.9,,,,,,,,
KS,10,2016,82,69.0,91.0,9.9,,,,,,,,
KS,11,2016,72,65.0,98.0,9.9,,,,,,,,
KS,12,2016,57,7.0,98.0,9.9,,,,,,,,
KS,1,2017,54,9.0,99.0,9.9,,,,,,,,
KS,2,2017,66,55.0,98.0,9.9,,,,,,,,
KS,3,2017,75,61.0,98.0,9.9,,,,,,,,
KS,4,2017,75,65.0,97.0,9.9,,,,,,,,
KS,5,2017,82,69.0,94.0,9.9,,,,,,,,
KS,6,2017,89,76.0,88.0,9.9,,,,,,,,
KS,7,2017,96,76.0,89.0,9.9,,,,,,,,
KS,8,2017,90,75.0,91.0,9.9,,,,,,,,
KS,9,2017,88,76.0,96.0,9.9,,,,,,,,
KS,10,2017,80,71.0,99.0,9.9,,,,,,,,
KS,11,2017,68,58.0,99.0,9.9,,,,,,,,
KS,12,2017,57,9.0,92.0,9.9,,,,,,,,
KS,1,2018,59,9.0,94.0,9.9,,,,,,,,
KS,2,2018,60,9.0,98.0,9.9,,,,,,,,
KS,3,2018,69,57.0,99.0,9.9,,,,,,,,
KS,4,2018,75,61.0,94.0,9.9,,,,,,,,
KS,5,2018,84,71.0,92.0,9.9,,,,,,,,
KS,6,2018,93,78.0,82.0,9.9,,,,,,,,
KS,7,2018,89,77.0,91.0,9.7,,,,,,,,
KS,8,2018,88,75.0,97.0,9.8,,,,,,,,
KS,9,2018,86,75.0,99.0,9.9,,,,,,,,
KS,10,2018,82,73.0,99.0,9.9,,,,,,,,
KS,11,2018,56,47.0,97.0,9.8,,,,,,,,
KS,12,2018,53,52.0,99.0,9.9,,,,,,,,
KS,1,2019,53,5.0,99.0,9.9,,,,,,,,
KS,2,2019,64,9.0,98.0,9.9,,,,,,,,
KS,3,2019,66,9.0,99.0,9.9,,,,,,,,
KS,4,2019,75,61.0,95.0,9.9,,,,,,,,
KS,5,2019,80,71.0,94.0,9.9,,,,,,,,
KS,6,2019,88,77.0,89.0,9.9,,,,,,,,
KS,7,2019,92,77.0,83.0,9.9,,,,,,,,
KS,8,2019,91,78.0,90.0,9.9,,,,,,,,
KS,9,2019,86,74.0,87.0,9.9,,,,,,,,
KS,10,2019,83,73.0,94.0,9.9,,,,,,,,
KS,11,2019,60,55.0,95.0,9.9,,,,,,,,
KS,12,2019,59,50.0,99.0,9.9,,,,,,,,
KS,1,2020,55,47.0,98.0,9.9,,,,,,,,
KS,2,2020,60,9.0,88.0,9.9,,,,,,,,
KS,3,2020,65,57.0,95.0,9.8,,,,,,,,
KS,4,2020,72,62.0,90.0,9.9,,,,,,,,
KS,5,2020,77,68.0,98.0,9.9,,,,,,,,
KS,6,2020,90,77.0,92.0,9.9,,,,,,,,
KS,7,2020,88,77.0,90.0,9.9,,,,,,,,
KS,8,2020,88,76.0,91.0,9.9,,,,,,,,
KS,9,2020,87,72.0,96.0,9.9,,,,,,,,
KS,10,2020,77,65.0,98.0,9.8,,,,,,,,
KS,11,2020,69,61.0,90.0,9.9,,,,,,,,
KS,12,2020,56,42.0,91.0,9.9,,,,,,,,
KS,1,2021,50,42.0,94.0,9.9,,,,,,,,
KS,2,2021,57,9.0,91.0,9.9,,,,,,,,
KS,3,2021,70,54.0,99.0,9.8,,,,,,,,
KS,4,2021,77,65.0,94.0,9.9,,,,,,,,
KS,5,2021,75,69.0,95.0,9.9,,,,,,,,
KS,6,2021,92,76.0,90.0,9.9,,,,,,,,
KS,7,2021,90,77.0,87.0,9.9,,,,,,,,
KS,8,2021,92,77.0,84.0,9.9,,,,,,,,
KS,9,2021,87,74.0,86.0,9.9,,,,,,,,
KS,10,2021,82,67.0,91.0,9.9,,,,,,,,
KS,11,2021,65,54.0,93.0,9.9,,,,,,,,
KS,12,2021,64,55.0,88.0,9.9,,,,,,,,
KS,1,2022,50,9.0,84.0,9.9,,,,,,,,
KS,2,2022,58,9.0,79.0,9.9,,,,,,,,
KS,3,2022,69,58.0,83.0,9.9,,,,,,,,
KS,4,2022,78,66.0,78.0,9.9,,,,,,,,
KS,5,2022,87,75.0,96.0,9.9,,,,,,,,
KS,6,2022,93,76.0,85.0,9.9,,,,,,,,
KS,7,2022,95,76.0,89.0,9.9,,,,,,,,
KS,8,2022,94,77.0,89.0,9.9,,,,,,,,
KS,9,2022,89,70.0,95.0,9.9,,,,,,,,
KS,10,2022,79,69.0,80.0,9.9,,,,,,,,
KS,11,2022,72,64.0,91.0,9.9,,,,,,,,
KS,12,2022,52,9.0,94.0,9.9,,,,,,,,
KS,1,2023,53,9.0,99.0,9.9,,,,,,,,
KS,2,2023,58,46.0,85.0,9.9,,,,,,,,
KS,3,2023,69,58.0,87.0,9.9,,,,,,,,
KS,4,2023,77,64.0,96.0,9.9,,,,,,,,
KS,5,2023,84,68.0,93.0,9.9,,,,,,,,
KS,6,2023,89,74.0,91.0,9.9,,,,,,,,
KS,7,2023,96,79.0,91.0,9.9,,,,,,,,
KS,8,2023,95,79.0,84.0,9.9,,,,,,,,
KS,9,2023,89,70.0,99.0,9.9,,,,,,,,
KS,10,2023,82,67.0,97.0,9.9,,,,,,,,
KS,11,2023,65,56.0,93.0,9.9,,,,,,,,
KS,12,2023,59,,,9.9,,,,,,,,
KS,1,2024,52,,,9.9,,,,,,,,
KS,2,2024,62,,,9.9,,,,,,,,
KS,3,2024,71,,,9.9,,,,,,,,
KY,1,2010,56,52,97,14.1,,,,,,,,
KY,2,2010,55,44,96,17.6,,,,,,,,
KY,3,2010,64,55,93,13.9,,,,,,,,
KY,4,2010,78,64,95,15.6,,,,,,,,
KY,5,2010,81,72,97,17.5,,,,,,,,
KY,6,2010,88,77,91,12.2,,,,,,,,
KY,7,2010,89,77,94,9.9,,,,,,,,
KY,8,2010,93,78,97,8.6,,,,,,,,
KY,9,2010,86,71,94,13.2,,,,,,,,
KY,10,2010,73,62,86,17.1,,,,,,,,
KY,11,2010,70,59,97,16.9,,,,,,,,
KY,12,2010,61,53,97,18.6,,,,,,,,
KY,1,2011,51,49,95,15.3,,,,,,,,
KY,2,2011,59,56,95,19.1,,,,,,,,
KY,3,2011,75,62,95,17.5,,,,,,,,
KY,4,2011,78,67,90,19.2,,,,,,,,
KY,5,2011,85,75,94,13.6,,,,,,,,
KY,6,2011,85,74,91,12.5,,,,,,,,
KY,7,2011,89,80,91,10,,,,,,,,
KY,8,2011,88,78,87,11.3,,,,,,,,
KY,9,2011,89,73,97,16.8,,,,,,,,
KY,10,2011,72,61,96,14.5,,,,,,,,
KY,11,2011,71,62,97,19.5,,,,,,,,
KY,12,2011,60,54,97,16.8,,,,,,,,
KY,1,2012,58,54,96,18.8,,,,,,,,
KY,2,2012,65,60,94,18,,,,,,,,
KY,3,2012,77,63,90,16.2,,,,,,,,
KY,4,2012,74,67,93,17.3,,,,,,,,
KY,5,2012,84,73,98,10.8,,,,,,,,
KY,6,2012,92,74,92,11.8,,,,,,,,
KY,7,2012,91,77,92,12.2,,,,,,,,
KY,8,2012,89,76,89,10.9,,,,,,,,
KY,9,2012,83,75,97,11.5,,,,,,,,
KY,10,2012,71,63,92,19.3,,,,,,,,
KY,11,2012,64,53,91,16.7,,,,,,,,
KY,12,2012,68,59,98,21.4,,,,,,,,
KY,1,2013,65,64,98,19,,,,,,,,
KY,2,2013,53,47,92,19.6,,,,,,,,
KY,3,2013,63,53,96,15.8,,,,,,,,
KY,4,2013,77,67,91,18.2,,,,,,,,
KY,5,2013,80,71,93,15.7,,,,,,,,
KY,6,2013,87,76,92,16.4,,,,,,,,
KY,7,2013,86,77,96,9.7,,,,,,,,
KY,8,2013,86,75,95,9.9,,,,,,,,
KY,9,2013,84,74,92,11.4,,,,,,,,
KY,10,2013,77,,,18.9,,,,,,,,
KY,11,2013,64,60,94,16.3,,,,,,,,
KY,12,2013,67,62,94,17.4,,,,,,,,
KY,1,2014,50,47,94,18.1,,,,,,,,
KY,2,2014,59,56,92,15.5,,,,,,,,
KY,3,2014,62,56,91,19.8,,,,,,,,
KY,4,2014,78,62,94,16.1,,,,,,,,
KY,5,2014,81,70,92,11.1,,,,,,,,
KY,6,2014,87,75,86,11.5,,,,,,,,
KY,7,2014,85,75,92,11.4,,,,,,,,
KY,8,2014,84,75,88,11.4,,,,,,,,
KY,9,2014,82,74,87,13.9,,,,,,,,
KY,10,2014,76,66,89,13.6,,,,,,,,
KY,11,2014,65,57,90,16.6,,,,,,,,
KY,12,2014,55,53,94,15.4,,,,,,,,
KY,1,2015,52,54,94,17.5,,,,,,,,
KY,2,2015,55,,,19.6,,,,,,,,
KY,3,2015,66,58,95,15.3,,,,,,,,
KY,4,2015,76,67,92,14.8,,,,,,,,
KY,5,2015,79,70,90,12.5,,,,,,,,
KY,6,2015,86,76,91,13.5,,,,,,,,
KY,7,2015,87,78,93,12.2,,,,,,,,
KY,8,2015,84,75,93,11.6,,,,,,,,
KY,9,2015,84,72,94,14,,,,,,,,
KY,10,2015,74,64,96,17.1,,,,,,,,
KY,11,2015,72,66,95,17.1,,,,,,,,
KY,12,2015,68,63,95,18.3,,,,,,,,
KY,1,2016,63,55,92,18.2,,,,,,,,
KY,2,2016,64,57,97,18.3,,,,,,,,
KY,3,2016,69,62,97,17.3,,,,,,,,
KY,4,2016,76,66,91,18.3,,,,,,,,
KY,5,2016,77,69,89,12.4,,,,,,,,
KY,6,2016,84,76,90,13.4,,,,,,,,
KY,7,2016,85,77,97,11.2,,,,,,,,
KY,8,2016,85,77,94,10.2,,,,,,,,
KY,9,2016,83,74,94,13.3,,,,,,,,
KY,10,2016,79,68,95,13.5,,,,,,,,
KY,11,2016,75,62,93,20,,,,,,,,
KY,12,2016,65,62,97,19.6,,,,,,,,
KY,1,2017,61,57,98,20.3,,,,,,,,
KY,2,2017,69,60,89,15.8,,,,,,,,
KY,3,2017,69,61,91,21.6,,,,,,,,
KY,4,2017,81,71,90,19.9,,,,,,,,
KY,5,2017,81,71,94,17.3,,,,,,,,
KY,6,2017,84,75,93,11.8,,,,,,,,
KY,7,2017,89,79,97,13,,,,,,,,
KY,8,2017,85,77,93,12.1,,,,,,,,
KY,9,2017,82,73,99,20.8,,,,,,,,
KY,10,2017,77,74,97,15.2,,,,,,,,
KY,11,2017,73,67,98,20,,,,,,,,
KY,12,2017,60,56,97,15.8,,,,,,,,
KY,1,2018,62,58,98,18.2,,,,,,,,
KY,2,2018,74,64,98,17.5,,,,,,,,
KY,3,2018,64,61,99,17.3,,,,,,,,
KY,4,2018,75,61,95,19,,,,,,,,
KY,5,2018,82,73,95,14.8,,,,,,,,
KY,6,2018,86,77,95,11.1,,,,,,,,
KY,7,2018,89,79,93,12,,,,,,,,
KY,8,2018,85,75,96,11.3,,,,,,,,
KY,9,2018,85,75,99,15.6,,,,,,,,
KY,10,2018,81,73,98,17.1,,,,,,,,
KY,11,2018,63,60,97,19.5,,,,,,,,
KY,12,2018,59,57,98,15.5,,,,,,,,
KY,1,2019,58,50,99,18.1,,,,,,,,
KY,2,2019,65,60,100,22.5,,,,,,,,
KY,3,2019,68,58,99,24,,,,,,,,
KY,4,2019,75,64,91,20.4,,,,,,,,
KY,5,2019,83,72,98,13.8,,,,,,,,
KY,6,2019,85,74,99,14.4,,,,,,,,
KY,7,2019,88,77,97,12.7,,,,,,,,
KY,8,2019,86,76,96,11.8,,,,,,,,
KY,9,2019,87,73,79,10.4,,,,,,,,
KY,10,2019,85,71,100,15.2,,,,,,,,
KY,11,2019,55,48,97,20.6,,,,,,,,
KY,12,2019,61,59,100,17.7,,,,,,,,
KY,1,2020,64,58,96,18.4,,,,,,,,
KY,2,2020,61,55,96,15.2,,,,,,,,
KY,3,2020,75,66,93,17.1,,,,,,,,
KY,4,2020,72,66,98,19.8,,,,,,,,
KY,5,2020,78,70,94,15,,,,,,,,
KY,6,2020,82,75,92,16.1,,,,,,,,
KY,7,2020,86,76,88,10.9,,,,,,,,
KY,8,2020,82,76,93,11,,,,,,,,
KY,9,2020,81,76,96,13.4,,,,,,,,
KY,10,2020,74,66,96,14,,,,,,,,
KY,11,2020,74,64,97,18.2,,,,,,,,
KY,12,2020,57,51,100,14.9,,,,,,,,
KY,1,2021,57,49,97,14.2,,,,,,,,
KY,2,2021,63,59,95,15.4,,,,,,,,
KY,3,2021,69,59,88,19,,,,,,,,
KY,4,2021,75,67,89,13.8,,,,,,,,
KY,5,2021,80,68,89,16.3,,,,,,,,
KY,6,2021,88,75,91,13.1,,,,,,,,
KY,7,2021,86,76,94,10.5,,,,,,,,
KY,8,2021,88,77,94,10.9,,,,,,,,
KY,9,2021,81,73,94,14.7,,,,,,,,
KY,10,2021,77,70,94,13.8,,,,,,,,
KY,11,2021,67,60,89,15.3,,,,,,,,
KY,12,2021,67,62,92,21.9,,,,,,,,
KY,1,2022,64,58,96,17.1,,,,,,,,
KY,2,2022,59,57,93,18,,,,,,,,
KY,3,2022,69,61,90,19.9,,,,,,,,
KY,4,2022,77,64,97,13.4,,,,,,,,
KY,5,2022,84,71,95,15.3,,,,,,,,
KY,6,2022,90,79,87,12.4,,,,,,,,
KY,7,2022,91,79,96,10.5,,,,,,,,
KY,8,2022,84,76,96,11.7,,,,,,,,
KY,9,2022,84,73,92,14.1,,,,,,,,
KY,10,2022,70,71,92,15.5,,,,,,,,
KY,11,2022,70,62,93,16.8,,,,,,,,
KY,12,2022,62,59,100,21.2,,,,,,,,
KY,1,2023,65,60,98,16.5,,,,,,,,
KY,2,2023,70,61,96,21.1,,,,,,,,
KY,3,2023,69,61,100,18.3,,,,,,,,
KY,4,2023,75,66,92,18.8,,,,,,,,
KY,5,2023,77,70,93,14.8,,,,,,,,
KY,6,2023,82,74,91,14.4,,,,,,,,
KY,7,2023,88,78,92,12,,,,,,,,
KY,8,2023,88,78,97,11.7,,,,,,,,
KY,9,2023,82,73,95,10.9,,,,,,,,
KY,10,2023,74,65,99,11.9,,,,,,,,
KY,11,2023,72,61,98,13,,,,,,,,
KY,12,2023,60,,,17.5,,,,,,,,
KY,1,2024,61,,,17,,,,,,,,
KY,2,2024,67,,,19.2,,,,,,,,
KY,3,2024,70,,,16.1,,,,,,,,
LA,1,2010,69,66.0,98,15.5,,,,,,,,
LA,2,2010,67,61.0,94,16.9,,,,,,,,
LA,3,2010,74,66.0,97,21.5,,,,,,,,
LA,4,2010,80,73.0,92,20.3,,,,,,,,
LA,5,2010,86,76.0,92,20.9,,,,,,,,
LA,6,2010,89,80.0,90,11.4,,,,,,,,
LA,7,2010,89,81.0,93,11.9,,,,,,,,
LA,8,2010,91,82.0,94,13.5,,,,,,,,
LA,9,2010,87,80.0,93,10.9,,,,,,,,
LA,10,2010,84,79.0,88,15.7,,,,,,,,
LA,11,2010,77,72.0,100,17.6,,,,,,,,
LA,12,2010,72,69.0,94,19.3,,,,,,,,
LA,1,2011,65,62.0,98,15.4,,,,,,,,
LA,2,2011,76,69.0,98,18.1,,,,,,,,
LA,3,2011,79,72.0,95,16.8,,,,,,,,
LA,4,2011,83,76.0,92,17.8,,,,,,,,
LA,5,2011,86,76.0,94,17.3,,,,,,,,
LA,6,2011,90,79.0,94,13.3,,,,,,,,
LA,7,2011,90,80.0,95,11.3,,,,,,,,
LA,8,2011,93,81.0,94,11.9,,,,,,,,
LA,9,2011,88,77.0,97,21,,,,,,,,
LA,10,2011,79,72.0,88,16.4,,,,,,,,
LA,11,2011,78,72.0,95,14.4,,,,,,,,
LA,12,2011,73,68.0,98,14.3,,,,,,,,
LA,1,2012,75,70.0,98,16.4,,,,,,,,
LA,2,2012,76,70.0,97,17.3,,,,,,,,
LA,3,2012,78,71.0,94,22.2,,,,,,,,
LA,4,2012,80,73.0,90,15.3,,,,,,,,
LA,5,2012,86,76.0,90,13.8,,,,,,,,
LA,6,2012,90,79.0,90,14,,,,,,,,
LA,7,2012,89,80.0,96,8.3,,,,,,,,
LA,8,2012,89,80.0,98,40,,,,,,,,
LA,9,2012,88,79.0,94,14.4,,,,,,,,
LA,10,2012,82,74.0,96,17.7,,,,,,,,
LA,11,2012,75,69.0,98,19.6,,,,,,,,
LA,12,2012,74,70.0,99,25.3,,,,,,,,
LA,1,2013,83,70.0,100,24.6,,,,,,,,
LA,2,2013,74,69.0,100,19.6,,,,,,,,
LA,3,2013,77,69.0,95,21.2,,,,,,,,
